VTX, IDX, _sig60._child0.x, _sig60._child0.y, _sig60._child0.z, _sig60._child0.w, _output0.x, _output0.y, _output0.z, _output0.w, _output1.x, _output1.y, _output1.z, _output1.w
178, 2453, -23.95791, -96.25876, -187.32632,  207.32632, -23.95791,  96.25876,  10.00,  207.32632, -24.05533,  96.00268,  10.00,  207.29944
179, 2455, -24.59813, -96.61367, -187.23203,  207.23203, -24.59813,  96.61367,  10.00,  207.23203, -24.69554,  96.35836,  10.00,  207.20534
180, 2454, -25.30553, -89.90123, -187.57314,  207.57314, -25.30553,  89.90123,  10.00,  207.57314, -25.40505,  89.6619,  10.00,  207.5406
181, 2456, -25.1025, -90.24769, -187.86649,  207.86649, -25.1025,  90.24769,  10.00,  207.86649, -25.20189,  90.00633,  10.00,  207.83398
182, 2453, -23.95791, -96.25876, -187.32632,  207.32632, -23.95791,  96.25876,  10.00,  207.32632, -24.05533,  96.00268,  10.00,  207.29944
183, 2455, -24.59813, -96.61367, -187.23203,  207.23203, -24.59813,  96.61367,  10.00,  207.23203, -24.69554,  96.35836,  10.00,  207.20534
184, 2453, -23.95791, -96.25876, -187.32632,  207.32632, -23.95791,  96.25876,  10.00,  207.32632, -24.05533,  96.00268,  10.00,  207.29944
185, 2456, -25.1025, -90.24769, -187.86649,  207.86649, -25.1025,  90.24769,  10.00,  207.86649, -25.20189,  90.00633,  10.00,  207.83398
186, 2457, -26.49157, -84.52383, -187.99168,  207.99168, -26.49157,  84.52383,  10.00,  207.99168, -26.5941,  84.29626,  10.00,  207.95221
187, 2456, -25.1025, -90.24769, -187.86649,  207.86649, -25.1025,  90.24769,  10.00,  207.86649, -25.20189,  90.00633,  10.00,  207.83398
188, 2454, -25.30553, -89.90123, -187.57314,  207.57314, -25.30553,  89.90123,  10.00,  207.57314, -25.40505,  89.6619,  10.00,  207.5406
189, 2455, -24.59813, -96.61367, -187.23203,  207.23203, -24.59813,  96.61367,  10.00,  207.23203, -24.69554,  96.35836,  10.00,  207.20534
190, 2456, -25.1025, -90.24769, -187.86649,  207.86649, -25.1025,  90.24769,  10.00,  207.86649, -25.20189,  90.00633,  10.00,  207.83398
191, 2458, -25.72115, -90.53627, -187.74969,  207.74969, -25.72115,  90.53627,  10.00,  207.74969, -25.82048,  90.29623,  10.00,  207.71736
192, 2457, -26.49157, -84.52383, -187.99168,  207.99168, -26.49157,  84.52383,  10.00,  207.99168, -26.5941,  84.29626,  10.00,  207.95221
193, 2459, -26.3629, -84.81187, -188.26645,  208.26645, -26.3629,  84.81187,  10.00,  208.26645, -26.46536,  84.58172,  10.00,  208.22707
194, 2456, -25.1025, -90.24769, -187.86649,  207.86649, -25.1025,  90.24769,  10.00,  207.86649, -25.20189,  90.00633,  10.00,  207.83398
195, 2458, -25.72115, -90.53627, -187.74969,  207.74969, -25.72115,  90.53627,  10.00,  207.74969, -25.82048,  90.29623,  10.00,  207.71736
196, 2456, -25.1025, -90.24769, -187.86649,  207.86649, -25.1025,  90.24769,  10.00,  207.86649, -25.20189,  90.00633,  10.00,  207.83398
197, 2459, -26.3629, -84.81187, -188.26645,  208.26645, -26.3629,  84.81187,  10.00,  208.26645, -26.46536,  84.58172,  10.00,  208.22707
198, 2460, -27.70168, -79.31862, -188.369,  208.369, -27.70168,  79.31862,  10.00,  208.369, -27.80769,  79.10065,  10.00,  208.32205
199, 2459, -26.3629, -84.81187, -188.26645,  208.26645, -26.3629,  84.81187,  10.00,  208.26645, -26.46536,  84.58172,  10.00,  208.22707
200, 2457, -26.49157, -84.52383, -187.99168,  207.99168, -26.49157,  84.52383,  10.00,  207.99168, -26.5941,  84.29626,  10.00,  207.95221
201, 2458, -25.72115, -90.53627, -187.74969,  207.74969, -25.72115,  90.53627,  10.00,  207.74969, -25.82048,  90.29623,  10.00,  207.71736
202, 2459, -26.3629, -84.81187, -188.26645,  208.26645, -26.3629,  84.81187,  10.00,  208.26645, -26.46536,  84.58172,  10.00,  208.22707
203, 2461, -26.84464, -85.00865, -188.13503,  208.13503, -26.84464,  85.00865,  10.00,  208.13503, -26.94701,  84.78019,  10.00,  208.09575
204, 2460, -27.70168, -79.31862, -188.369,  208.369, -27.70168,  79.31862,  10.00,  208.369, -27.80769,  79.10065,  10.00,  208.32205
205, 2462, -27.77668, -79.59121, -188.61977,  208.61977, -27.77668,  79.59121,  10.00,  208.61977, -27.88266,  79.37059,  10.00,  208.57295
206, 2459, -26.3629, -84.81187, -188.26645,  208.26645, -26.3629,  84.81187,  10.00,  208.26645, -26.46536,  84.58172,  10.00,  208.22707
207, 2461, -26.84464, -85.00865, -188.13503,  208.13503, -26.84464,  85.00865,  10.00,  208.13503, -26.94701,  84.78019,  10.00,  208.09575
208, 2459, -26.3629, -84.81187, -188.26645,  208.26645, -26.3629,  84.81187,  10.00,  208.26645, -26.46536,  84.58172,  10.00,  208.22707
209, 2462, -27.77668, -79.59121, -188.61977,  208.61977, -27.77668,  79.59121,  10.00,  208.61977, -27.88266,  79.37059,  10.00,  208.57295
210, 2463, -28.67477, -75.22608, -188.70201,  208.70201, -28.67477,  75.22608,  10.00,  208.70201, -28.78389,  75.01405,  10.00,  208.6485
211, 2462, -27.77668, -79.59121, -188.61977,  208.61977, -27.77668,  79.59121,  10.00,  208.61977, -27.88266,  79.37059,  10.00,  208.57295
212, 2460, -27.70168, -79.31862, -188.369,  208.369, -27.70168,  79.31862,  10.00,  208.369, -27.80769,  79.10065,  10.00,  208.32205
213, 2461, -26.84464, -85.00865, -188.13503,  208.13503, -26.84464,  85.00865,  10.00,  208.13503, -26.94701,  84.78019,  10.00,  208.09575
214, 2462, -27.77668, -79.59121, -188.61977,  208.61977, -27.77668,  79.59121,  10.00,  208.61977, -27.88266,  79.37059,  10.00,  208.57295
215, 2464, -28.00584, -79.69239, -188.48447,  208.48447, -28.00584,  79.69239,  10.00,  208.48447, -28.11173,  79.47363,  10.00,  208.43774
216, 2463, -28.67477, -75.22608, -188.70201,  208.70201, -28.67477,  75.22608,  10.00,  208.70201, -28.78389,  75.01405,  10.00,  208.6485
217, 2465, -28.74611, -75.52007, -188.94534,  208.94534, -28.74611,  75.52007,  10.00,  208.94534, -28.85521,  75.30501,  10.00,  208.89201
218, 2462, -27.77668, -79.59121, -188.61977,  208.61977, -27.77668,  79.59121,  10.00,  208.61977, -27.88266,  79.37059,  10.00,  208.57295
219, 2464, -28.00584, -79.69239, -188.48447,  208.48447, -28.00584,  79.69239,  10.00,  208.48447, -28.11173,  79.47363,  10.00,  208.43774
220, 2462, -27.77668, -79.59121, -188.61977,  208.61977, -27.77668,  79.59121,  10.00,  208.61977, -27.88266,  79.37059,  10.00,  208.57295
221, 2465, -28.74611, -75.52007, -188.94534,  208.94534, -28.74611,  75.52007,  10.00,  208.94534, -28.85521,  75.30501,  10.00,  208.89201
222, 2466, -29.45995, -70.77345, -189.17696,  209.17696, -29.45995,  70.77345,  10.00,  209.17696, -29.57294,  70.56441,  10.00,  209.11534
223, 2465, -28.74611, -75.52007, -188.94534,  208.94534, -28.74611,  75.52007,  10.00,  208.94534, -28.85521,  75.30501,  10.00,  208.89201
224, 2463, -28.67477, -75.22608, -188.70201,  208.70201, -28.67477,  75.22608,  10.00,  208.70201, -28.78389,  75.01405,  10.00,  208.6485
225, 2464, -28.00584, -79.69239, -188.48447,  208.48447, -28.00584,  79.69239,  10.00,  208.48447, -28.11173,  79.47363,  10.00,  208.43774
226, 2465, -28.74611, -75.52007, -188.94534,  208.94534, -28.74611,  75.52007,  10.00,  208.94534, -28.85521,  75.30501,  10.00,  208.89201
227, 2467, -28.83927, -75.53683, -188.80574,  208.80574, -28.83927,  75.53683,  10.00,  208.80574, -28.94829,  75.32367,  10.00,  208.75244
228, 2466, -29.45995, -70.77345, -189.17696,  209.17696, -29.45995,  70.77345,  10.00,  209.17696, -29.57294,  70.56441,  10.00,  209.11534
229, 2468, -29.46418, -71.17102, -189.41415,  209.41415, -29.46418,  71.17102,  10.00,  209.41415, -29.57714,  70.95849,  10.00,  209.35286
230, 2465, -28.74611, -75.52007, -188.94534,  208.94534, -28.74611,  75.52007,  10.00,  208.94534, -28.85521,  75.30501,  10.00,  208.89201
231, 2467, -28.83927, -75.53683, -188.80574,  208.80574, -28.83927,  75.53683,  10.00,  208.80574, -28.94829,  75.32367,  10.00,  208.75244
232, 2465, -28.74611, -75.52007, -188.94534,  208.94534, -28.74611,  75.52007,  10.00,  208.94534, -28.85521,  75.30501,  10.00,  208.89201
233, 2468, -29.46418, -71.17102, -189.41415,  209.41415, -29.46418,  71.17102,  10.00,  209.41415, -29.57714,  70.95849,  10.00,  209.35286
234, 2469, -29.91319, -66.7822, -189.63728,  209.63728, -29.91319,  66.7822,  10.00,  209.63728, -30.02973,  66.57297,  10.00,  209.56819
235, 2468, -29.46418, -71.17102, -189.41415,  209.41415, -29.46418,  71.17102,  10.00,  209.41415, -29.57714,  70.95849,  10.00,  209.35286
236, 2466, -29.45995, -70.77345, -189.17696,  209.17696, -29.45995,  70.77345,  10.00,  209.17696, -29.57294,  70.56441,  10.00,  209.11534
237, 2467, -28.83927, -75.53683, -188.80574,  208.80574, -28.83927,  75.53683,  10.00,  208.80574, -28.94829,  75.32367,  10.00,  208.75244
238, 2468, -29.46418, -71.17102, -189.41415,  209.41415, -29.46418,  71.17102,  10.00,  209.41415, -29.57714,  70.95849,  10.00,  209.35286
239, 2470, -29.66849, -71.06892, -189.27032,  209.27032, -29.66849,  71.06892,  10.00,  209.27032, -29.7814,  70.85886,  10.00,  209.20894
240, 2469, -29.91319, -66.7822, -189.63728,  209.63728, -29.91319,  66.7822,  10.00,  209.63728, -30.02973,  66.57297,  10.00,  209.56819
241, 2471, -29.83948, -67.30787, -189.86812,  209.86812, -29.83948,  67.30787,  10.00,  209.86812, -29.9559,  67.09484,  10.00,  209.7995
242, 2468, -29.46418, -71.17102, -189.41415,  209.41415, -29.46418,  71.17102,  10.00,  209.41415, -29.57714,  70.95849,  10.00,  209.35286
243, 2470, -29.66849, -71.06892, -189.27032,  209.27032, -29.66849,  71.06892,  10.00,  209.27032, -29.7814,  70.85886,  10.00,  209.20894
244, 2468, -29.46418, -71.17102, -189.41415,  209.41415, -29.46418,  71.17102,  10.00,  209.41415, -29.57714,  70.95849,  10.00,  209.35286
245, 2471, -29.83948, -67.30787, -189.86812,  209.86812, -29.83948,  67.30787,  10.00,  209.86812, -29.9559,  67.09484,  10.00,  209.7995
246, 2472, -30.3665, -62.58314, -190.23882,  210.23882, -30.3665,  62.58314,  10.00,  210.23882, -30.48697,  62.36831,  10.00,  210.16069
247, 2471, -29.83948, -67.30787, -189.86812,  209.86812, -29.83948,  67.30787,  10.00,  209.86812, -29.9559,  67.09484,  10.00,  209.7995
248, 2469, -29.91319, -66.7822, -189.63728,  209.63728, -29.91319,  66.7822,  10.00,  209.63728, -30.02973,  66.57297,  10.00,  209.56819
249, 2470, -29.66849, -71.06892, -189.27032,  209.27032, -29.66849,  71.06892,  10.00,  209.27032, -29.7814,  70.85886,  10.00,  209.20894
250, 2471, -29.83948, -67.30787, -189.86812,  209.86812, -29.83948,  67.30787,  10.00,  209.86812, -29.9559,  67.09484,  10.00,  209.7995
251, 2473, -30.26709, -67.19982, -189.75795,  209.75795, -30.26709,  67.19982,  10.00,  209.75795, -30.38348,  66.98947,  10.00,  209.68921
252, 2472, -30.3665, -62.58314, -190.23882,  210.23882, -30.3665,  62.58314,  10.00,  210.23882, -30.48697,  62.36831,  10.00,  210.16069
253, 2474, -30.09077, -63.2436, -190.46985,  210.46985, -30.09077,  63.2436,  10.00,  210.46985, -30.21107,  63.02395,  10.00,  210.39249
254, 2471, -29.83948, -67.30787, -189.86812,  209.86812, -29.83948,  67.30787,  10.00,  209.86812, -29.9559,  67.09484,  10.00,  209.7995
255, 2473, -30.26709, -67.19982, -189.75795,  209.75795, -30.26709,  67.19982,  10.00,  209.75795, -30.38348,  66.98947,  10.00,  209.68921
256, 2471, -29.83948, -67.30787, -189.86812,  209.86812, -29.83948,  67.30787,  10.00,  209.86812, -29.9559,  67.09484,  10.00,  209.7995
257, 2474, -30.09077, -63.2436, -190.46985,  210.46985, -30.09077,  63.2436,  10.00,  210.46985, -30.21107,  63.02395,  10.00,  210.39249
258, 2475, -30.57613, -58.95392, -191.16707,  211.16707, -30.57613,  58.95392,  10.00,  211.16707, -30.70077,  58.72319,  10.00,  211.08
259, 2474, -30.09077, -63.2436, -190.46985,  210.46985, -30.09077,  63.2436,  10.00,  210.46985, -30.21107,  63.02395,  10.00,  210.39249
260, 2472, -30.3665, -62.58314, -190.23882,  210.23882, -30.3665,  62.58314,  10.00,  210.23882, -30.48697,  62.36831,  10.00,  210.16069
261, 2473, -30.26709, -67.19982, -189.75795,  209.75795, -30.26709,  67.19982,  10.00,  209.75795, -30.38348,  66.98947,  10.00,  209.68921
262, 2474, -30.09077, -63.2436, -190.46985,  210.46985, -30.09077,  63.2436,  10.00,  210.46985, -30.21107,  63.02395,  10.00,  210.39249
263, 2476, -30.75107, -63.12313, -190.41037,  210.41037, -30.75107,  63.12313,  10.00,  210.41037, -30.87137,  62.90596,  10.00,  210.33279
264, 2475, -30.57613, -58.95392, -191.16707,  211.16707, -30.57613,  58.95392,  10.00,  211.16707, -30.70077,  58.72319,  10.00,  211.08
265, 2477, -30.29107, -59.77454, -191.36301,  211.36301, -30.29107,  59.77454,  10.00,  211.36301, -30.41538,  59.53939,  10.00,  211.27698
266, 2474, -30.09077, -63.2436, -190.46985,  210.46985, -30.09077,  63.2436,  10.00,  210.46985, -30.21107,  63.02395,  10.00,  210.39249
267, 2476, -30.75107, -63.12313, -190.41037,  210.41037, -30.75107,  63.12313,  10.00,  210.41037, -30.87137,  62.90596,  10.00,  210.33279
268, 2474, -30.09077, -63.2436, -190.46985,  210.46985, -30.09077,  63.2436,  10.00,  210.46985, -30.21107,  63.02395,  10.00,  210.39249
269, 2477, -30.29107, -59.77454, -191.36301,  211.36301, -30.29107,  59.77454,  10.00,  211.36301, -30.41538,  59.53939,  10.00,  211.27698
270, 2478, -30.6975, -56.45473, -192.24164,  212.24164, -30.6975,  56.45473,  10.00,  212.24164, -30.82584,  56.20137,  10.00,  212.14754
271, 2477, -30.29107, -59.77454, -191.36301,  211.36301, -30.29107,  59.77454,  10.00,  211.36301, -30.41538,  59.53939,  10.00,  211.27698
272, 2475, -30.57613, -58.95392, -191.16707,  211.16707, -30.57613,  58.95392,  10.00,  211.16707, -30.70077,  58.72319,  10.00,  211.08
273, 2476, -30.75107, -63.12313, -190.41037,  210.41037, -30.75107,  63.12313,  10.00,  210.41037, -30.87137,  62.90596,  10.00,  210.33279
274, 2477, -30.29107, -59.77454, -191.36301,  211.36301, -30.29107,  59.77454,  10.00,  211.36301, -30.41538,  59.53939,  10.00,  211.27698
275, 2479, -31.01304, -59.76043, -191.37773,  211.37773, -31.01304,  59.76043,  10.00,  211.37773, -31.13737,  59.52665,  10.00,  211.29149
276, 2478, -30.6975, -56.45473, -192.24164,  212.24164, -30.6975,  56.45473,  10.00,  212.24164, -30.82584,  56.20137,  10.00,  212.14754
277, 2480, -30.41303, -57.3568, -192.30191,  212.30191, -30.41303,  57.3568,  10.00,  212.30191, -30.54081,  57.1016,  10.00,  212.20903
278, 2477, -30.29107, -59.77454, -191.36301,  211.36301, -30.29107,  59.77454,  10.00,  211.36301, -30.41538,  59.53939,  10.00,  211.27698
279, 2479, -31.01304, -59.76043, -191.37773,  211.37773, -31.01304,  59.76043,  10.00,  211.37773, -31.13737,  59.52665,  10.00,  211.29149
280, 2477, -30.29107, -59.77454, -191.36301,  211.36301, -30.29107,  59.77454,  10.00,  211.36301, -30.41538,  59.53939,  10.00,  211.27698
281, 2480, -30.41303, -57.3568, -192.30191,  212.30191, -30.41303,  57.3568,  10.00,  212.30191, -30.54081,  57.1016,  10.00,  212.20903
282, 2481, -30.76171, -54.8974, -193.37982,  213.37982, -30.76171,  54.8974,  10.00,  213.37982, -30.89274,  54.61923,  10.00,  213.28162
283, 2480, -30.41303, -57.3568, -192.30191,  212.30191, -30.41303,  57.3568,  10.00,  212.30191, -30.54081,  57.1016,  10.00,  212.20903
284, 2478, -30.6975, -56.45473, -192.24164,  212.24164, -30.6975,  56.45473,  10.00,  212.24164, -30.82584,  56.20137,  10.00,  212.14754
285, 2479, -31.01304, -59.76043, -191.37773,  211.37773, -31.01304,  59.76043,  10.00,  211.37773, -31.13737,  59.52665,  10.00,  211.29149
286, 2480, -30.41303, -57.3568, -192.30191,  212.30191, -30.41303,  57.3568,  10.00,  212.30191, -30.54081,  57.1016,  10.00,  212.20903
287, 2482, -31.15905, -57.49007, -192.38431,  212.38431, -31.15905,  57.49007,  10.00,  212.38431, -31.28683,  57.23488,  10.00,  212.29147
288, 2481, -30.76171, -54.8974, -193.37982,  213.37982, -30.76171,  54.8974,  10.00,  213.37982, -30.89274,  54.61923,  10.00,  213.28162
289, 2483, -30.4643, -55.76949, -193.32941,  213.32941, -30.4643,  55.76949,  10.00,  213.32941, -30.59463,  55.49167,  10.00,  213.23238
290, 2480, -30.41303, -57.3568, -192.30191,  212.30191, -30.41303,  57.3568,  10.00,  212.30191, -30.54081,  57.1016,  10.00,  212.20903
291, 2482, -31.15905, -57.49007, -192.38431,  212.38431, -31.15905,  57.49007,  10.00,  212.38431, -31.28683,  57.23488,  10.00,  212.29147
292, 2480, -30.41303, -57.3568, -192.30191,  212.30191, -30.41303,  57.3568,  10.00,  212.30191, -30.54081,  57.1016,  10.00,  212.20903
293, 2483, -30.4643, -55.76949, -193.32941,  213.32941, -30.4643,  55.76949,  10.00,  213.32941, -30.59463,  55.49167,  10.00,  213.23238
294, 2484, -30.53642, -54.30891, -194.45662,  214.45662, -30.53642,  54.30891,  10.00,  214.45662, -30.66922,  54.00738,  10.00,  214.35674
295, 2483, -30.4643, -55.76949, -193.32941,  213.32941, -30.4643,  55.76949,  10.00,  213.32941, -30.59463,  55.49167,  10.00,  213.23238
296, 2481, -30.76171, -54.8974, -193.37982,  213.37982, -30.76171,  54.8974,  10.00,  213.37982, -30.89274,  54.61923,  10.00,  213.28162
297, 2482, -31.15905, -57.49007, -192.38431,  212.38431, -31.15905,  57.49007,  10.00,  212.38431, -31.28683,  57.23488,  10.00,  212.29147
298, 2483, -30.4643, -55.76949, -193.32941,  213.32941, -30.4643,  55.76949,  10.00,  213.32941, -30.59463,  55.49167,  10.00,  213.23238
299, 2485, -31.19476, -56.02447, -193.45879,  213.45879, -31.19476,  56.02447,  10.00,  213.45879, -31.32507,  55.74571,  10.00,  213.36194
300, 2484, -30.53642, -54.30891, -194.45662,  214.45662, -30.53642,  54.30891,  10.00,  214.45662, -30.66922,  54.00738,  10.00,  214.35674
301, 2486, -30.28817, -54.93161, -194.37746,  214.37746, -30.28817,  54.93161,  10.00,  214.37746, -30.4204,  54.63111,  10.00,  214.27841
302, 2483, -30.4643, -55.76949, -193.32941,  213.32941, -30.4643,  55.76949,  10.00,  213.32941, -30.59463,  55.49167,  10.00,  213.23238
303, 2485, -31.19476, -56.02447, -193.45879,  213.45879, -31.19476,  56.02447,  10.00,  213.45879, -31.32507,  55.74571,  10.00,  213.36194
304, 2483, -30.4643, -55.76949, -193.32941,  213.32941, -30.4643,  55.76949,  10.00,  213.32941, -30.59463,  55.49167,  10.00,  213.23238
305, 2486, -30.28817, -54.93161, -194.37746,  214.37746, -30.28817,  54.93161,  10.00,  214.37746, -30.4204,  54.63111,  10.00,  214.27841
306, 2487, -29.71448, -54.58398, -195.65363,  215.65363, -29.71448,  54.58398,  10.00,  215.65363, -29.8487,  54.25613,  10.00,  215.55388
307, 2486, -30.28817, -54.93161, -194.37746,  214.37746, -30.28817,  54.93161,  10.00,  214.37746, -30.4204,  54.63111,  10.00,  214.27841
308, 2484, -30.53642, -54.30891, -194.45662,  214.45662, -30.53642,  54.30891,  10.00,  214.45662, -30.66922,  54.00738,  10.00,  214.35674
309, 2485, -31.19476, -56.02447, -193.45879,  213.45879, -31.19476,  56.02447,  10.00,  213.45879, -31.32507,  55.74571,  10.00,  213.36194
310, 2486, -30.28817, -54.93161, -194.37746,  214.37746, -30.28817,  54.93161,  10.00,  214.37746, -30.4204,  54.63111,  10.00,  214.27841
311, 2488, -30.84178, -55.18391, -194.49794,  214.49794, -30.84178,  55.18391,  10.00,  214.49794, -30.97398,  54.88231,  10.00,  214.39909
312, 2488, -30.84178, -55.18391, -194.49794,  214.49794, -30.84178,  55.18391,  10.00,  214.49794, -30.97398,  54.88231,  10.00,  214.39909
313, 2486, -30.28817, -54.93161, -194.37746,  214.37746, -30.28817,  54.93161,  10.00,  214.37746, -30.4204,  54.63111,  10.00,  214.27841
314, 2487, -29.71448, -54.58398, -195.65363,  215.65363, -29.71448,  54.58398,  10.00,  215.65363, -29.8487,  54.25613,  10.00,  215.55388
315, 2489,  16.97283, -59.53869, -194.34065,  214.34065,  16.97283,  59.53869,  10.00,  214.34065,  16.84497,  59.14322,  10.00,  214.26137
316, 2490,  16.37927, -66.30228, -193.10417,  213.10417,  16.37927,  66.30228,  10.00,  213.10417,  16.25938,  65.94272,  10.00,  213.03775
317, 2491,  17.12621, -59.77229, -194.35294,  214.35294,  17.12621,  59.77229,  10.00,  214.35294,  16.99849,  59.37623,  10.00,  214.27402
318, 2492,  17.57621, -52.75283, -195.36977,  215.36977,  17.57621,  52.75283,  10.00,  215.36977,  17.44102,  52.32105,  10.00,  215.2773
319, 2489,  16.97283, -59.53869, -194.34065,  214.34065,  16.97283,  59.53869,  10.00,  214.34065,  16.84497,  59.14322,  10.00,  214.26137
320, 2491,  17.12621, -59.77229, -194.35294,  214.35294,  17.12621,  59.77229,  10.00,  214.35294,  16.99849,  59.37623,  10.00,  214.27402
321, 2492,  17.57621, -52.75283, -195.36977,  215.36977,  17.57621,  52.75283,  10.00,  215.36977,  17.44102,  52.32105,  10.00,  215.2773
322, 2491,  17.12621, -59.77229, -194.35294,  214.35294,  17.12621,  59.77229,  10.00,  214.35294,  16.99849,  59.37623,  10.00,  214.27402
323, 2493,  17.95169, -52.9403, -195.43895,  215.43895,  17.95169,  52.9403,  10.00,  215.43895,  17.81656,  52.50626,  10.00,  215.34677
